index,type,vertices
996,quad,996 997 1013 1012
997,quad,997 998 1014 1013
998,quad,998 999 1015 1014
999,quad,999 1000 1016 1015
1000,quad,1000 1001 1017 1016
1001,quad,1001 1002 1018 1017
1002,quad,1002 1003 1019 1018
1003,quad,1003 1004 1020 1019
1004,quad,1004 1005 1021 1020
1005,quad,1005 1006 1022 1021
1006,quad,1006 1007 1023 1022
1007,quad,1007 992 1008 1023
1008,quad,1008 1009 1025 1024
1009,quad,1009 1010 1026 1025
1010,quad,1010 1011 1027 1026
1011,quad,1011 1012 1028 1027
1012,quad,1012 1013 1029 1028
1013,quad,1013 1014 1030 1029
1014,quad,1014 1015 1031 1030
1015,quad,1015 1016 1032 1031
1016,quad,1016 1017 1033 1032
1017,quad,1017 1018 1034 1033
1018,quad,1018 1019 1035 1034
1019,quad,1019 1020 1036 1035
1020,quad,1020 1021 1037 1036
1021,quad,1021 1022 1038 1037
1022,quad,1022 1023 1039 1038
1023,quad,1023 1008 1024 1039
1024,quad,1024 1025 1041 1040
1025,quad,1025 1026 1042 1041
1026,quad,1026 1027 1043 1042
1027,quad,1027 1028 1044 1043
1028,quad,1028 1029 1045 1044
1029,quad,1029 1030 1046 1045
1030,quad,1030 1031 1047 1046
1031,quad,1031 1032 1048 1047
1032,quad,1032 1033 1049 1048
1033,quad,1033 1034 1050 1049
1034,quad,1034 1035 1051 1050
1035,quad,1035 1036 1052 1051
1036,quad,1036 1037 1053 1052
1037,quad,1037 1038 1054 1053
1038,quad,1038 1039 1055 1054
1039,quad,1039 1024 1040 1055
1040,quad,1040 1041 1057 1056
1041,quad,1041 1042 1058 1057
1042,quad,1042 1043 1059 1058
1043,quad,1043 1044 1060 1059
1044,quad,1044 1045 1061 1060
1045,quad,1045 1046 1062 1061
1046,quad,1046 1047 1063 1062
1047,quad,1047 1048 1064 1063
1048,quad,1048 1049 1065 1064
1049,quad,1049 1050 1066 1065
