index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
189,47:1,42,0.0,1.0,0.0,1.0,0.7777777777777778,0.0
190,47:2,48,0.0,1.0,0.0,1.0,0.8888888888888888,0.0
191,47:3,53,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8888888888888888,0.0
192,48:0,48,0.0,1.0,0.0,0.0,0.8888888888888888,0.0
193,48:1,49,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.8888888888888888,0.0
194,48:2,55,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,1.0,0.0
195,48:3,54,0.0,1.0,0.0,0.0,1.0,0.0
196,49:0,49,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.8888888888888888,0.0
197,49:1,50,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.8888888888888888,0.0
198,49:2,56,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,1.0,0.0
199,49:3,55,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,1.0,0.0
200,50:0,50,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.8888888888888888,0.0
201,50:1,51,0.0,-1.0,-1.2246467991473532e-16,0.5,0.8888888888888888,0.0
202,50:2,57,0.0,-1.0,-1.2246467991473532e-16,0.5,1.0,0.0
203,50:3,56,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,1.0,0.0
204,51:0,51,0.0,-1.0,-1.2246467991473532e-16,0.5,0.8888888888888888,0.0
205,51:1,52,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.8888888888888888,0.0
206,51:2,58,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,1.0,0.0
207,51:3,57,0.0,-1.0,-1.2246467991473532e-16,0.5,1.0,0.0
208,52:0,52,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.8888888888888888,0.0
209,52:1,53,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8888888888888888,0.0
210,52:2,59,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,1.0,0.0
211,52:3,58,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,1.0,0.0
212,53:0,53,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8888888888888888,0.0
213,53:1,48,0.0,1.0,0.0,1.0,0.8888888888888888,0.0
214,53:2,54,0.0,1.0,0.0,1.0,1.0,0.0
215,53:3,59,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,1.0,0.0
